1956,1973,1990,2007
Sauk,WI,48,24541,35853,47165,58477
Saunders,NE,26,14688,16520,18352,20184
Sawyer,WI,48,8409,11302,14195,17088
Schenectady,NY,31,146921,148220,149519,150818
Schleicher,TX,42,3477,3255,3033,2811
Schley,GA,9,2518,3053,3588,4123
Schoharie,NY,31,31688,31813,31938,32063
Schoolcraft,MI,21,7939,8132,8325,8518
Schuyler,IL,12,8526,8014,7502,6990
Schuyler,MO,24,4522,4382,4242,4102
Schuyler,NY,31,18061,18383,18705,19027
Schuylkill,PA,37,163688,158215,152742,147269
Scioto,OH,34,89200,84786,80372,75958
Scotland,MO,24,4835,4828,4821,4814
Scotland,NC,32,28867,31366,33865,36364
Scott,AR,3,7992,9096,10200,11304
Scott,IA,14,128538,139921,151304,162687
Scott,IL,12,6469,6051,5633,5215
Scott,IN,13,15675,18343,21011,23679
Scott,KS,15,6683,5978,5273,4568
Scott,KY,16,2466,4932,23943,42954
Scott,MN,22,14571,29142,58285,126642
Scott,MO,24,36802,38113,39424,40735
Scott,MS,23,15038,19657,24276,28895
Scott,TN,41,11233,14813,18393,21973
Scott,VA,45,24074,23645,23216,22787
Scotts Bluff,NE,26,35236,35614,35992,36370
Screven,GA,9,11422,12627,13832,15037
Scurry,TX,42,23730,21157,18584,16011
Searcy,AR,3,7283,7551,7819,8087
Sebastian,AR,3,55697,77720,99743,121766
Sedgwick,CO,5,3354,3016,2678,2340
Sedgwick,KS,15,261787,333200,404613,476026
Seminole,FL,8,54489,172829,291169,409509
Seminole,GA,9,8844,8923,9002,9081
Seminole,OK,35,27566,26437,25308,24179
Seneca,NY,31,32674,33192,33710,34228
Seneca,OH,34,66056,62939,59822,56705
Sequatchie,TN,41,2214,4429,8899,13369
Sequoyah,OK,35,19550,26708,33866,41024
Sevier,AR,3,8606,11179,13752,16325
Sevier,TN,41,9685,19371,51449,83527
Sevier,UT,43,6937,11192,15447,19702
Seward,KS,15,9957,14341,18725,23109
Seward,NE,26,13359,14424,15489,16554
Shackelford,TX,42,3530,3407,3284,3161
Shannon,MO,24,5968,6789,7610,8431
Shannon,SD,40,2633,6285,9937,13589
Sharkey,MS,23,9951,8491,7031,5571
Sharp,AR,3,6688,10408,14128,17848
Shasta,CA,4,86964,117785,148606,179427
Shawano,WI,48,29522,33372,37222,41072
Shawnee,KS,15,136960,149132,161304,173476
Sheboygan,WI,48,83403,93770,104137,114504
Shelby,AL,0,8967,17935,100024,182113
Shelby,IA,14,15079,14157,13235,12313
Shelby,IL,12,23382,22841,22300,21759
Shelby,IN,13,33023,36703,40383,44063
Shelby,KY,16,4789,9578,25018,40458
Shelby,MO,24,7748,7335,6922,6509
Shelby,OH,34,37470,41258,45046,48834
Shelby,TN,41,665138,746792,828446,910100
Shelby,TX,42,13165,17614,22063,26512
Shenandoah,VA,45,14648,23233,31818,40403
Sherburne,MN,22,0,21161,42322,86287
Sheridan,KS,15,4179,3617,3055,2493
Sheridan,MT,25,7330,6011,4692,3373
Sheridan,ND,33,3753,2942,2131,1320
Sheridan,NE,26,9170,7930,6690,5450
Sheridan,WY,49,14783,19188,23593,27998
Sherman,KS,15,8869,7899,6929,5959
Sherman,NE,26,5080,4391,3702,3013
Sherman,OR,36,2418,2171,1924,1677
Sherman,TX,42,2722,2783,2844,2905
Shiawassee,MI,21,66125,68001,69877,71753
Shoshone,ID,11,16243,15108,13973,12838
Sibley,MN,22,13030,13689,14348,15007
Sierra,CA,4,3313,3318,3323,3328
Sierra,NM,30,5458,7744,10030,12316
Silver Bow,MT,25,36435,35174,33913,32652
Simpson,KY,16,11280,13210,15140,17070
Simpson,MS,23,16421,20222,24023,27824
Sioux,IA,14,25079,27503,29927,32351
Sioux,ND,33,2885,3331,3777,4223
Sioux,NE,26,1915,1727,1539,1351
Siskiyou,CA,4,42637,43190,43743,44296
Sitka,AK,1,8211,8432,8653,8874
Skagit,WA,46,8577,44517,80457,116397
Skagway-Hoonah-Angoon,AK,1,7136,5777,4418,3059
Skamania,WA,46,3532,5929,8326,10723
Slope,ND,33,1364,1129,894,659
Smith,KS,15,7233,6139,5045,3951
Smith,MS,23,12310,13543,14776,16009
Smith,TN,41,4859,9521,14183,18845
Smith,TX,42,57240,104395,151550,198705
Smyth,VA,45,33211,32824,32437,32050
Snohomish,WA,46,59444,265262,471080,676898
Snyder,PA,37,34177,35489,36801,38113
Socorro,NM,30,8212,11514,14816,18118
Solano,CA,4,213191,278327,343463,408599
Somerset,MD,19,18375,20922,23469,26016
Somerset,ME,18,46522,48234,49946,51658
Somerset,NJ,29,77288,159376,241464,323552
Somerset,PA,37,78974,78603,78232,77861
Somervell,TX,42,302,2787,5272,7757
Sonoma,CA,4,242615,316555,390495,464435
Southampton,VA,45,15797,16416,17035,17654
Southeast Fairbanks,AK,1,3615,4690,5765,6840
Spalding,GA,9,38499,46608,54717,62826
Spartanburg,SC,39,131672,179626,227580,275534
Spencer,IN,13,17853,18680,19507,20334
Spencer,KY,16,1714,3428,6857,16837
Spink,SD,40,10405,9183,7961,6739
Spokane,WA,46,176737,269883,363029,456175
Spotsylvania,VA,45,14702,29404,58809,119194
St. Bernard,LA,17,160517,113620,66723,19826
St. Charles,LA,17,23334,32904,42474,52044
St. Charles,MO,24,42458,84916,214434,343952
St. Clair,AL,0,11057,22114,50084,78054
St. Clair,IL,12,265252,263940,262628,261316
St. Clair,MI,21,98761,122547,146333,170119
St. Clair,MO,24,6530,7496,8462,9428
St. Croix,WI,48,9961,19923,50527,81131
St. Francis,AR,3,31643,30062,28481,26900
St. Francois,MO,24,21419,35216,49013,62810
St. Helena,LA,17,8397,9138,9879,10620
St. James,LA,17,19370,20106,20842,21578
St. John the Baptist,LA,17,24806,32432,40058,47684
St. Johns,FL,8,21206,42412,84825,175446
St. Joseph,IN,13,210822,229244,247666,266088
St. Joseph,MI,21,51886,55407,58928,62449
St. Landry,LA,17,57858,69026,80194,91362
St. Lawrence,NY,31,116856,114507,112158,109809
St. Louis city,MO,24,486053,440955,395857,350759
St. Louis,MN,22,202475,200548,198621,196694
St. Louis,MO,24,995358,995278,995198,995118
St. Lucie,FL,8,22199,44399,152669,260939
St. Martin,LA,17,29067,36595,44123,51651
St. Mary,LA,17,71345,64667,57989,51311
St. Mary's,MD,19,28327,52344,76361,100378
St. Tammany,LA,17,31762,63525,145075,226625
Stafford,KS,15,7177,6247,5317,4387
Stafford,VA,45,2238,4477,62600,120723
Stanislaus,CA,4,103410,239361,375312,511263
Stanley,SD,40,1779,2115,2451,2787
Stanly,NC,32,37328,44617,51906,59195
Stanton,KS,15,2678,2506,2334,2162
Stanton,NE,26,6056,6169,6282,6395
Stark,IL,12,7241,6891,6541,6191
Stark,ND,33,23418,23098,22778,22458
Stark,OH,34,346867,357466,368065,378664
Starke,IN,13,21439,22140,22841,23542
Starr,TX,42,9888,19777,40805,61833
Staunton,VA,45,26267,25456,24645,23834
Ste. Genevieve,MO,24,12579,14333,16087,17841
Stearns,MN,22,67055,93387,119719,146051
Steele,MN,22,19812,25334,30856,36378
Steele,ND,33,3517,2958,2399,1840
Stephens,GA,9,19886,21680,23474,25268
Stephens,OK,35,39935,41064,42193,43322
Stephens,TX,42,7777,8364,8951,9538
Stephenson,IL,12,51208,49663,48118,46573
Sterling,TX,42,1803,1617,1431,1245
Steuben,IN,13,15567,21528,27489,33450
Steuben,NY,31,104110,101698,99286,96874
Stevens,KS,15,5058,5059,5060,5061
Stevens,MN,22,12615,11618,10621,9624
Stevens,WA,46,9633,20367,31101,41835
Stewart,GA,9,7653,6651,5649,4647
Stewart,TN,41,2311,5903,9495,13087
Stillwater,MT,25,2399,4486,6573,8660
Stoddard,MO,24,27245,28076,28907,29738
Stokes,NC,32,20044,28720,37396,46072
Stone,AR,3,5551,7691,9831,11971
Stone,MO,24,3421,6842,19197,31552
Stone,MS,23,809,5783,10757,15731
Stonewall,TX,42,3175,2585,1995,1405
Storey,NV,27,438,877,2535,4193
Story,IA,14,53642,64012,74382,84752
Strafford,NH,28,69915,87137,104359,121581
Stutsman,ND,33,25487,23818,22149,20480
Sublette,WY,49,920,1841,4883,7925
Suffolk,MA,20,563043,613045,663047,713049
Suffolk,NY,31,1061600,1192143,1322686,1453229
Suffolk,VA,45,11554,23108,52220,81332
Sullivan,IN,13,14259,16628,18997,21366
Sullivan,MO,24,5646,5989,6332,6675
Sullivan,NH,28,30572,34611,38650,42689
Sullivan,NY,31,56029,62787,69545,76303
Sullivan,PA,37,5951,6034,6117,6200
Sullivan,TN,41,124620,134253,143886,153519
Sully,SD,40,1951,1771,1591,1411
Summers,WV,47,15872,14982,14092,13202
Summit,CO,5,0,6562,13124,26547
Summit,OH,34,460726,488313,515900,543487
Summit,UT,43,0,7896,15792,35541
Sumner,KS,15,29759,27802,25845,23888
Sumner,TN,41,5841,54801,103761,152721
Sumter,AL,0,21847,19000,16153,13306
Sumter,FL,8,0,15941,31882,72246
Sumter,GA,9,25950,28144,30338,32532
Sumter,SC,39,95927,98599,101271,103943
Sunflower,MS,23,43360,39228,35096,30964
Surry,NC,32,41147,51558,61969,72380
Surry,VA,45,4332,5251,6170,7089
Susquehanna,PA,37,39248,39873,40498,41123
Sussex,DE,7,21999,43999,114145,184291
Sussex,NJ,29,91082,111214,131346,151478
Sussex,VA,45,6324,8290,10256,12222
Sutter,CA,4,10482,37668,64854,92040
Sutton,TX,42,3760,3941,4122,4303
Suwannee,FL,8,1704,14311,26918,39525
Swain,NC,32,6632,8969,11306,13643
Sweet Grass,MT,25,1824,2485,3146,3807
Sweetwater,WY,49,37766,38279,38792,39305
Swift,MN,22,9824,10280,10736,11192
Swisher,TX,42,8837,8458,8079,7700
Switzerland,IN,13,3921,5842,7763,9684
Talbot,GA,9,6367,6447,6527,6607
Talbot,MD,19,19597,25129,30661,36193
Taliaferro,GA,9,1956,1932,1908,1884
Talladega,AL,0,62036,68109,74182,80255
Tallahatchie,MS,23,19080,17140,15200,13260
Tallapoosa,AL,0,35287,37107,38927,40747
Tama,IA,14,16598,17017,17436,17855
Taney,MO,24,2912,5825,25773,45721
Tangipahoa,LA,17,26466,56110,85754,115398
Taos,NM,30,6489,14862,23235,31608
Tarrant,TX,42,96790,637005,1177220,1717435
Tate,MS,23,10554,16006,21458,26910
Tattnall,GA,9,7066,12437,17808,23179
Taylor,FL,8,11962,14565,17168,19771
Taylor,GA,9,5588,6638,7688,8738
Taylor,IA,14,8515,7809,7103,6397
Taylor,KY,16,15697,18437,21177,23917
Taylor,TX,42,105801,112714,119627,126540
Taylor,WI,48,18142,18532,18922,19312
Taylor,WV,47,13159,14145,15131,16117
Tazewell,IL,12,109353,116620,123887,131154
Tazewell,VA,45,50278,48137,45996,43855
Tehama,CA,4,27511,38712,49913,61114
Telfair,GA,9,6274,8638,11002,13366
Teller,CO,5,1614,3228,12526,21824
Tensas,LA,17,9438,8247,7056,5865
Terrebonne,LA,17,74284,85664,97044,108424
Terrell,GA,9,11358,10992,10626,10260
Terrell,TX,42,2266,1822,1378,934
Terry,TX,42,15144,14159,13174,12189
Teton,ID,11,0,1729,3458,8349
Teton,MT,25,6755,6511,6267,6023
Teton,WY,49,1327,2654,11328,20002
Texas,MO,24,17849,19673,21497,23321
Texas,OK,35,9316,12888,16460,20032
Thayer,NE,26,9504,8057,6610,5163
Thomas,GA,9,26232,32567,38902,45237
Thomas,KS,15,10221,9252,8283,7314
Thomas,NE,26,1350,1100,850,600
Throckmorton,TX,42,2270,2068,1866,1664
Thurston,NE,26,6386,6660,6934,7208
Thurston,WA,46,11932,87473,163014,238555
Tift,GA,9,21993,28532,35071,41610
Tillamook,OR,36,14838,18238,21638,25038
Tillman,OK,35,14673,12498,10323,8148
Tioga,NY,31,56531,54505,52479,50453
Tioga,PA,37,42289,41753,41217,40681
Tippah,MS,23,16336,17944,19552,21160
Tippecanoe,IN,13,65669,98234,130799,163364
Tipton,IN,13,16285,16213,16141,16069
Tipton,TN,41,9057,18114,37900,57686
Tishomingo,MS,23,15078,16403,17728,19053
Titus,TX,42,13570,18844,24118,29392
Todd,KY,16,8741,9842,10943,12044
Todd,MN,22,21977,22661,23345,24029
Todd,SD,40,4841,6613,8385,10157
Tolland,CT,6,90620,109793,128966,148139
Tom Green,TX,42,82216,90258,98300,106342
Tompkins,NY,31,80613,87427,94241,101055
Tooele,UT,43,0,13359,26718,54914
Toole,MT,25,4862,4956,5050,5144
Toombs,GA,9,16723,20422,24121,27820
Torrance,NM,30,2017,4034,10316,16598
Towner,ND,33,6198,4896,3594,2292
Towns,GA,9,1334,2668,6781,10894
Traill,ND,33,10013,9365,8717,8069
Transylvania,NC,32,16673,21110,25547,29984
Traverse,MN,22,5965,5214,4463,3712
Travis,TX,42,93841,187683,581024,974365
Treasure,MT,25,1299,1083,867,651
Trego,KS,15,5195,4439,3683,2927
Trempealeau,WI,48,20321,22819,25317,27815
Treutlen,GA,9,4160,5086,6012,6938
Trigg,KY,16,4254,7303,10352,13401
Trimble,KY,16,343,3223,6103,8983
Trinity,CA,4,10802,11927,13052,14177
Trinity,TX,42,6041,8750,11459,14168
Tripp,SD,40,9103,8004,6905,5806
Troup,GA,9,39673,47627,55581,63535
Trousdale,TN,41,2357,4147,5937,7727
Trumbull,OH,34,256651,242259,227867,213475
Tucker,WV,47,9394,8552,7710,6868
Tulare,CA,4,99080,206571,314062,421553
Tulsa,OK,35,345731,425510,505289,585068
Tunica,MS,23,3595,5881,8167,10453
Tuolumne,CA,4,34923,41884,48845,55806
Turner,GA,9,7560,8130,8700,9270
Turner,SD,40,8982,8781,8580,8379
Tuscaloosa,AL,0,97473,124284,151095,177906
Tuscarawas,OH,34,69753,76968,84183,91398
Tuscola,MI,21,53028,54287,55546,56805
Twiggs,GA,9,8963,9402,9841,10280
Twin Falls,ID,11,15335,34576,53817,73058
Tyler,TX,42,9231,12955,16679,20403
Tyler,WV,47,11481,10638,9795,8952
Tyrrell,NC,32,3326,3591,3856,4121
Uinta,WY,49,15524,17081,18638,20195
Uintah,UT,43,8759,15520,22281,29042
Ulster,NY,31,134427,150238,166049,181860
Umatilla,OR,36,31317,45375,59433,73491
Unicoi,TN,41,14228,15385,16542,17699
Union,AR,3,53895,50340,46785,43230
Union,FL,8,897,5595,10293,14991
Union,GA,9,1582,3164,12066,20968
Union,IA,14,14030,13402,12774,12146
Union,IL,12,16313,16961,17609,18257
Union,IN,13,6555,6771,6987,7203
Union,KY,16,19394,17960,16526,15092
Union,LA,17,16707,18729,20751,22773
Union,MS,23,12459,17275,22091,26907
Union,NC,32,0,42386,84772,184675
Union,NJ,29,433104,463622,494140,524658
Union,NM,30,4761,4438,4115,3792
Union,OH,34,1562,16786,32010,47234
Union,OR,36,21516,22595,23674,24753
Union,PA,37,21305,28778,36251,43724
Union,SC,39,35384,32846,30308,27770
Union,SD,40,2660,6424,10188,13952
Union,TN,41,3520,8639,13758,18877
Upshur,TX,42,18244,24804,31364,37924
Upshur,WV,47,21642,22264,22886,23508
Upson,GA,9,23863,25096,26329,27562
Upton,TX,42,7033,5706,4379,3052
Utah,UT,43,23042,46084,264893,483702
Uvalde,TX,42,16798,20059,23320,26581
Val Verde,TX,42,19628,29095,38562,48029
Valdez-Cordova,AK,1,11080,10552,10024,9496
Valencia,NM,30,9905,19810,45587,71364
Valley,ID,11,536,3339,6142,8945
Valley,MT,25,10727,9451,8175,6899
Valley,NE,26,6981,6075,5169,4263
Van Buren,AR,3,9157,11607,14057,16507
Van Buren,IA,14,7669,7676,7683,7690
Van Buren,MI,21,55038,62669,70300,77931
Van Buren,TN,41,3721,4293,4865,5437
Van Wert,OH,34,33500,31963,30426,28889
Van Zandt,TX,42,10016,24029,38042,52055
Vance,NC,32,31142,35092,39042,42992
Vanderburgh,IN,13,146996,156139,165282,174425
Venango,PA,37,68431,63875,59319,54763
Ventura,CA,4,413623,541870,670117,798364
Vermilion,IL,12,102083,95119,88155,81191
Vermilion,LA,17,38648,44329,50010,55691
Vermillion,IN,13,17425,17089,16753,16417
Vernon,LA,17,91510,76800,62090,47380
Vernon,MO,24,17150,18100,19050,20000
Vernon,WI,48,18790,22198,25606,29014
Victoria,TX,42,51230,62917,74604,86291
Vigo,IN,13,108536,107329,106122,104915
Vilas,WI,48,9012,13369,17726,22083
Vinton,OH,34,6553,8826,11099,13372
Virginia Beach,VA,45,317140,356341,395542,434743
Volusia,FL,8,121774,247987,374200,500413
Wabash,IL,12,14988,14047,13106,12165
Wabash,IN,13,39515,37316,35117,32918
Wabasha,MN,22,15783,17783,19783,21783
Wabaunsee,KS,15,6003,6292,6581,6870
Wade Hampton,AK,1,2202,4009,5816,7623
Wadena,MN,22,12605,12864,13123,13382
Wagoner,OK,35,9603,28815,48027,67239
Wahkiakum,WA,46,1912,2621,3330,4039
Wake,NC,32,13893,27786,430378,832970
Wakulla,FL,8,3609,7218,14437,29726
Waldo,ME,18,22440,27797,33154,38511
Walker,AL,0,65294,66468,67642,68816
Walker,GA,9,45831,52072,58313,64554
Walker,TX,42,25256,38138,51020,63902
Walla Walla,WA,46,30184,39359,48534,57709
Wallace,KS,15,2527,2170,1813,1456
Waller,TX,42,5540,11081,23507,35933
Wallowa,OR,36,7317,7131,6945,6759
Walsh,ND,33,19276,16521,13766,11011
Walthall,MS,23,12507,13458,14409,15360
Walton,FL,8,1396,2793,27837,52881
Walton,GA,9,9689,19378,38757,83144
Walworth,SD,40,7632,6842,6052,5262
Walworth,WI,48,24468,49912,75356,100800
Wapello,IA,14,36097,35915,35733,35551
Ward,ND,33,61528,59661,57794,55927
Ward,TX,42,18392,15684,12976,10268
Ware,GA,9,34706,35081,35456,35831
Warren,GA,9,6421,6250,6079,5908
Warren,IA,14,19504,27837,36170,44503
Warren,IL,12,22676,20918,19160,17402
Warren,IN,13,7549,7860,8171,8482
Warren,KY,16,25780,51861,77942,104023
Warren,MO,24,4382,8765,19616,30467
Warren,MS,23,45644,46718,47792,48866
Warren,NC,32,13089,15196,17303,19410
Warren,NJ,29,56478,74231,91984,109737
Warren,NY,31,46274,52897,59520,66143
Warren,OH,34,12314,24628,114509,204390
Warren,PA,37,53145,49092,45039,40986
Warren,TN,41,19917,26508,33099,39690
Warren,VA,45,6351,16332,26313,36294
Warrick,IN,13,20763,32872,44981,57090
Wasatch,UT,43,0,5075,10150,20535
Wasco,OR,36,17819,19800,21781,23762
Waseca,MN,22,15232,16664,18096,19528
Washakie,WY,49,9457,8910,8363,7816
Washburn,WI,48,8087,10952,13817,16682
Washington,AL,0,15654,16178,16702,17226
Washington,AR,3,17179,34358,114325,194292
Washington,CO,5,5098,4941,4784,4627
Washington,FL,8,5144,11058,16972,22886
Washington,GA,9,15675,17429,19183,20937
Washington,IA,14,16159,17888,19617,21346
Washington,ID,11,5476,7033,8590,10147
Washington,IL,12,15351,15157,14963,14769
Washington,IN,13,15305,19510,23715,27920
Washington,KS,15,9446,8244,7042,5840
Washington,KY,16,8243,9348,10453,11558
Washington,LA,17,39634,41396,43158,44920
Washington,MD,19,75627,98789,121951,145113
Washington,ME,18,40689,38043,35397,32751
Washington,MN,22,33702,67405,146940,226475
Washington,MO,24,12782,16627,20472,24317
Washington,MS,23,92190,80008,67826,55644
Washington,NC,32,16206,15109,14012,12915
Washington,NE,26,9996,13317,16638,19959
Washington,NY,31,53035,56271,59507,62743
Washington,OH,34,63631,62946,62261,61576
Washington,OK,35,45238,46788,48338,49888
Washington,OR,36,54212,108424,315469,522514
Washington,PA,37,202601,203585,204569,205553
Washington,RI,38,77363,93876,110389,126902
Washington,TN,41,44882,68807,92732,116657
Washington,TX,42,14418,20290,26162,32034
Washington,UT,43,12295,24591,49183,133791
Washington,VA,45,32438,39203,45968,52733
Washington,VT,44,47481,51296,55111,58926
Washington,WI,48,31182,63525,95868,128211
Washita,OK,35,11001,11223,11445,11667
Washoe,NV,27,53603,107207,256643,406079
Washtenaw,MI,21,151955,217971,283987,350003
Watauga,NC,32,22059,29553,37047,44541
Watonwan,MN,22,13092,12402,11712,11022
Waukesha,WI,48,160009,233117,306225,379333
Waupaca,WI,48,34636,40439,46242,52045
Waushara,WI,48,8770,14102,19434,24766
Wayne,GA,9,9297,15880,22463,29046
Wayne,IA,14,8641,7858,7075,6292
Wayne,IL,12,18515,17866,17217,16568
Wayne,IN,13,79474,75736,71998,68260
Wayne,KY,16,11211,14353,17495,20637
Wayne,MI,21,2353543,2230729,2107915,1985101
Wayne,MO,24,9382,10473,11564,12655
Wayne,MS,23,16419,17978,19537,21096
Wayne,NC,32,87508,96202,104896,113590
Wayne,NE,26,9491,9433,9375,9317
Wayne,NY,31,85513,87439,89365,91291
Wayne,OH,34,78124,89934,101744,113554
Wayne,PA,37,17229,28722,40215,51708
Wayne,TN,41,8608,11291,13974,16657
Wayne,UT,43,1530,1860,2190,2520
Wayne,WV,47,42539,42103,41667,41231
Waynesboro,VA,45,12395,15482,18569,21656
Weakley,TN,41,29759,30915,32071,33227
Webb,TX,42,17854,35708,134430,233152
Weber,UT,43,32888,95874,158860,221846
Webster,GA,9,2299,2281,2263,2245
Webster,IA,14,43861,42103,40345,38587
Webster,KY,16,14040,13990,13940,13890
Webster,LA,17,43801,42842,41883,40924
Webster,MO,24,5830,11661,23794,35927
Webster,MS,23,11031,10617,10203,9789
Webster,NE,26,5610,4943,4276,3609
Webster,WV,47,13188,11937,10686,9435
Weld,CO,5,10286,20572,132161,243750
Wells,IN,13,22038,24001,25964,27927
Wells,ND,33,8901,7357,5813,4269
West Baton Rouge,LA,17,13013,16217,19421,22625
West Carroll,LA,17,13179,12637,12095,11553
West Feliciana,LA,17,8555,10741,12927,15113
Westchester,NY,31,724084,799831,875578,951325
Westmoreland,PA,37,386749,378608,370467,362326
Westmoreland,VA,45,12227,13902,15577,17252
Weston,WY,49,5810,6158,6506,6854
Wetzel,WV,47,24691,21938,19185,16432
Wexford,MI,21,15715,21074,26433,31792
Wharton,TX,42,37780,38819,39858,40897
Whatcom,WA,46,1335,65223,129111,192999
Wheatland,MT,25,2772,2509,2246,1983
Wheeler,GA,9,1196,3074,4952,6830
Wheeler,NE,26,1223,1085,947,809
Wheeler,OR,36,1478,1439,1400,1361
Wheeler,TX,42,7817,6809,5801,4793
White Pine,NV,27,9830,9602,9374,9146
White,AR,3,17911,36421,54931,73441
White,GA,9,604,1208,13114,25020
White,IL,12,20129,18305,16481,14657
White,IN,13,22217,22751,23285,23819
White,TN,41,10648,15397,20146,24895
Whiteside,IL,12,62072,61114,60156,59198
Whitfield,GA,9,31081,51847,72613,93379
Whitley,IN,13,17895,22815,27735,32655
Whitley,KY,16,23285,28304,33323,38342
Whitman,WA,46,34113,36485,38857,41229
Wibaux,MT,25,1771,1480,1189,898
Wichita,KS,15,3817,3278,2739,2200
Wichita,TX,42,110919,116621,122323,128025
Wicomico,MD,19,37029,55886,74743,93600
Wilbarger,TX,42,17208,16151,15094,14037
Wilcox,AL,0,14960,14233,13506,12779
Wilcox,GA,9,3834,5427,7020,8613
Wilkes,GA,9,11228,10906,10584,10262
Wilkes,NC,32,44818,52160,59502,66844
Wilkin,MN,22,9712,8614,7516,6418
Wilkinson,GA,9,10592,10416,10240,10064
Wilkinson,MS,23,8595,9152,9709,10266
Will,IL,12,22666,45332,359459,673586
Willacy,TX,42,12071,14885,17699,20513
Williams,ND,33,23896,22444,20992,19540
Williams,OH,34,34418,35738,37058,38378
Williamsburg,SC,39,39413,38091,36769,35447
Williamsburg,VA,45,10235,10968,11701,12434
Williamson,IL,12,44063,50889,57715,64541
Williamson,TN,41,20447,40894,81789,166128
Williamson,TX,42,0,70285,140570,373363
Wilson,KS,15,11127,10687,10247,9807
Wilson,NC,32,45206,55722,66238,76754
Wilson,TN,41,14841,29682,68019,106356
Wilson,TX,42,3171,6342,22803,39264
Winchester,VA,45,14975,18561,22147,25733
Windham,CT,6,74198,88478,102758,117038
Windham,VT,44,38203,39962,41721,43480
Windsor,VT,44,48763,51467,54171,56875
Winkler,TX,42,12612,10589,8566,6543
Winn,LA,17,18347,17405,16463,15521
Winnebago,IA,14,14471,13301,12131,10961
Winnebago,IL,12,163645,208683,253721,298759
Winnebago,WI,48,98305,119588,140871,162154
Winneshiek,IA,14,20702,20771,20840,20909
Winona,MN,22,44000,45934,47868,49802
Winston,AL,0,17859,19986,22113,24240
Winston,MS,23,18931,19189,19447,19705
Wirt,WV,47,3895,4533,5171,5809
Wise,TX,42,5968,11937,34763,57589
Wise,VA,45,35300,37422,39544,41666
Wolfe,KY,16,5267,5859,6451,7043
Wood,OH,34,89408,101405,113402,125399
Wood,TX,42,4345,16898,29451,42004
Wood,WI,48,73248,73480,73712,73944
Wood,WV,47,88779,87882,86985,86088
Woodbury,IA,14,90944,94725,98506,102287
Woodford,IL,12,22417,27617,32817,38017
Woodford,KY,16,11489,15764,20039,24314
Woodruff,AR,3,13142,11311,9480,7649
Woods,OK,35,10683,9895,9107,8319
Woodson,KS,15,5730,4926,4122,3318
Woodward,OK,35,17843,18397,18951,19505
Worcester,MA,20,569195,639914,710633,781352
Worcester,MD,19,7116,21202,35288,49374
Worth,GA,9,16653,18197,19741,21285
Worth,IA,14,8570,8275,7980,7685
Worth,MO,24,3112,2774,2436,2098
Wrangell-Petersburg,AK,1,9090,8063,7036,6009
Wright,IA,14,16688,15480,14272,13064
Wright,MN,22,10412,20824,69098,117372
Wright,MO,24,13764,15268,16772,18276
Wyandot,OH,34,21817,22035,22253,22471
Wyandotte,KS,15,178007,169990,161973,153956
Wyoming,NY,31,43825,43194,42563,41932
Wyoming,PA,37,28645,28375,28105,27835
Wyoming,WV,47,39433,34180,28927,23674
Wythe,VA,45,19484,22502,25520,28538
Yadkin,NC,32,16134,23355,30576,37797
Yakima,WA,46,102238,145846,189454,233062
Yakutat,AK,1,0,0,0,689
Yalobusha,MS,23,8881,10478,12075,13672
Yamhill,OR,36,4851,35425,65999,96573
Yancey,NC,32,9465,12462,15459,18456
Yankton,SD,40,14682,17003,19324,21645
Yates,NY,31,19559,21225,22891,24557
Yavapai,AZ,2,2500,5001,108818,212635
Yazoo,MS,23,22165,23839,25513,27187
Yell,AR,3,9894,13858,17822,21786
Yellow Medicine,MN,22,14760,13216,11672,10128
Yellowstone,MT,25,60799,87178,113557,139936
Yoakum,TX,42,11347,10047,8747,7447
Yolo,CA,4,34954,88584,142214,195844
York,ME,18,92993,129109,165225,201341
York,NE,26,14523,14472,14421,14370
York,PA,37,180332,260571,340810,421049
York,SC,39,27934,55869,132348,208827
York,VA,45,5441,24051,42661,61271
Young,TX,42,18634,18317,18000,17683
Yuba,CA,4,31739,45192,58645,72098
Yukon-Koyukuk,AK,1,13668,11058,8448,5838
Yuma,AZ,2,12784,25569,108063,190557
Yuma,CO,5,7455,8192,8929,9666
Zapata,TX,42,807,5073,9339,13605
Zavala,TX,42,13153,12657,12161,11665
Ziebach,SD,40,1476,1865,2254,2643
